ST,pan,tool,threshold,r_threshold,n,n_within,n_clusters
ST307,panaroo,treeshrink,97,441,965,965,27
ST307,panaroo,treeshrink,98,446,965,965,26
ST307,panaroo,treeshrink,99,450,965,965,26
ST307,panaroo,treeshrink,100,455,965,965,25
ST307,panaroo,trimal,1,4,965,701,350
ST307,panaroo,trimal,2,7,965,714,356
ST307,panaroo,trimal,3,11,965,729,363
ST307,panaroo,trimal,4,14,965,736,366
ST307,panaroo,trimal,5,18,965,755,371
ST307,panaroo,trimal,6,21,965,771,378
ST307,panaroo,trimal,7,25,965,793,386
ST307,panaroo,trimal,8,29,965,811,390
ST307,panaroo,trimal,9,32,965,822,393
ST307,panaroo,trimal,10,36,965,828,393
ST307,panaroo,trimal,11,39,965,833,394
ST307,panaroo,trimal,12,43,965,842,392
ST307,panaroo,trimal,13,46,965,854,394
ST307,panaroo,trimal,14,50,965,871,387
ST307,panaroo,trimal,15,53,965,873,380
ST307,panaroo,trimal,16,57,965,884,367
ST307,panaroo,trimal,17,61,965,905,347
ST307,panaroo,trimal,18,64,965,907,333
ST307,panaroo,trimal,19,68,965,911,315
ST307,panaroo,trimal,20,71,965,921,304
ST307,panaroo,trimal,21,75,965,931,283
ST307,panaroo,trimal,22,78,965,935,266
ST307,panaroo,trimal,23,82,965,939,246
ST307,panaroo,trimal,24,86,965,941,229
ST307,panaroo,trimal,25,89,965,942,218
ST307,panaroo,trimal,26,93,965,948,208
ST307,panaroo,trimal,27,96,965,950,196
ST307,panaroo,trimal,28,100,965,950,181
ST307,panaroo,trimal,29,103,965,951,169
ST307,panaroo,trimal,30,107,965,951,159
ST307,panaroo,trimal,31,110,965,953,153
ST307,panaroo,trimal,32,114,965,954,146
ST307,panaroo,trimal,33,118,965,954,142
ST307,panaroo,trimal,34,121,965,954,138
ST307,panaroo,trimal,35,125,965,955,130
ST307,panaroo,trimal,36,128,965,956,122
ST307,panaroo,trimal,37,132,965,956,112
ST307,panaroo,trimal,38,135,965,959,110
ST307,panaroo,trimal,39,139,965,959,104
ST307,panaroo,trimal,40,143,965,960,97
ST307,panaroo,trimal,41,146,965,960,94
ST307,panaroo,trimal,42,150,965,961,93
ST307,panaroo,trimal,43,153,965,961,90
ST307,panaroo,trimal,44,157,965,961,85
ST307,panaroo,trimal,45,160,965,961,82
ST307,panaroo,trimal,46,164,965,961,78
ST307,panaroo,trimal,47,168,965,961,76
ST307,panaroo,trimal,48,171,965,961,74
ST307,panaroo,trimal,49,175,965,961,69
ST307,panaroo,trimal,50,178,965,961,63
ST307,panaroo,trimal,51,182,965,961,60
ST307,panaroo,trimal,52,185,965,961,60
ST307,panaroo,trimal,53,189,965,961,58
ST307,panaroo,trimal,54,192,965,963,57
ST307,panaroo,trimal,55,196,965,963,57
ST307,panaroo,trimal,56,200,965,963,54
ST307,panaroo,trimal,57,203,965,963,53
ST307,panaroo,trimal,58,207,965,964,49
ST307,panaroo,trimal,59,210,965,964,47
ST307,panaroo,trimal,60,214,965,964,44
ST307,panaroo,trimal,61,217,965,964,44
ST307,panaroo,trimal,62,221,965,964,43
ST307,panaroo,trimal,63,225,965,964,42
ST307,panaroo,trimal,64,228,965,964,42
ST307,panaroo,trimal,65,232,965,964,40
ST307,panaroo,trimal,66,235,965,964,40
ST307,panaroo,trimal,67,239,965,964,38
ST307,panaroo,trimal,68,242,965,964,38
ST307,panaroo,trimal,69,246,965,964,38
ST307,panaroo,trimal,70,250,965,964,38
ST307,panaroo,trimal,71,253,965,964,38
ST307,panaroo,trimal,72,257,965,964,38
ST307,panaroo,trimal,73,260,965,964,37
ST307,panaroo,trimal,74,264,965,964,37
ST307,panaroo,trimal,75,267,965,964,37
ST307,panaroo,trimal,76,271,965,964,36
ST307,panaroo,trimal,77,274,965,964,36
ST307,panaroo,trimal,78,278,965,964,36
ST307,panaroo,trimal,79,282,965,964,36
ST307,panaroo,trimal,80,285,965,964,35
ST307,panaroo,trimal,81,289,965,964,34
ST307,panaroo,trimal,82,292,965,964,34
ST307,panaroo,trimal,83,296,965,964,34
ST307,panaroo,trimal,84,299,965,964,34
ST307,panaroo,trimal,85,303,965,964,34
ST307,panaroo,trimal,86,307,965,964,34
ST307,panaroo,trimal,87,310,965,964,34
ST307,panaroo,trimal,88,314,965,964,33
ST307,panaroo,trimal,89,317,965,964,32
ST307,panaroo,trimal,90,321,965,964,32
ST307,panaroo,trimal,91,324,965,964,32
ST307,panaroo,trimal,92,328,965,964,32
ST307,panaroo,trimal,93,331,965,964,32
ST307,panaroo,trimal,94,335,965,964,32
ST307,panaroo,trimal,95,339,965,964,32
ST307,panaroo,trimal,96,342,965,964,32
ST307,panaroo,trimal,97,346,965,964,31
ST307,panaroo,trimal,98,349,965,964,31
ST307,panaroo,trimal,99,353,965,964,30
ST307,panaroo,trimal,100,356,965,964,30
ST307,parsnp,snippy,1,1,965,748,371
ST307,parsnp,snippy,2,2,965,774,379
ST307,parsnp,snippy,3,4,965,819,390
ST307,parsnp,snippy,4,5,965,836,393
ST307,parsnp,snippy,5,6,965,845,393
ST307,parsnp,snippy,6,7,965,849,389
ST307,parsnp,snippy,7,9,965,879,388
ST307,parsnp,snippy,8,10,965,893,386
ST307,parsnp,snippy,9,11,965,904,377
ST307,parsnp,snippy,10,12,965,913,370
ST307,parsnp,snippy,11,14,965,926,334
ST307,parsnp,snippy,12,15,965,931,307
ST307,parsnp,snippy,13,16,965,938,283
ST307,parsnp,snippy,14,17,965,943,259
ST307,parsnp,snippy,15,19,965,950,227
ST307,parsnp,snippy,16,20,965,950,204
ST307,parsnp,snippy,17,21,965,951,176
ST307,parsnp,snippy,18,22,965,952,158
ST307,parsnp,snippy,19,24,965,956,120
ST307,parsnp,snippy,20,25,965,959,107
ST307,parsnp,snippy,21,26,965,961,91
ST307,parsnp,snippy,22,27,965,964,83
ST307,parsnp,snippy,23,29,965,964,67
ST307,parsnp,snippy,24,30,965,965,56
ST307,parsnp,snippy,25,31,965,965,48
ST307,parsnp,snippy,26,32,965,965,40
ST307,parsnp,snippy,27,33,965,965,36
ST307,parsnp,snippy,28,35,965,965,26
ST307,parsnp,snippy,29,36,965,965,24
ST307,parsnp,snippy,30,37,965,965,20
ST307,parsnp,snippy,31,38,965,965,17
ST307,parsnp,snippy,32,40,965,965,14
ST307,parsnp,snippy,33,41,965,965,11
ST307,parsnp,snippy,34,42,965,965,9
ST307,parsnp,snippy,35,43,965,965,9
ST307,parsnp,snippy,36,45,965,965,7
ST307,parsnp,snippy,37,46,965,965,7
ST307,parsnp,snippy,38,47,965,965,6
ST307,parsnp,snippy,39,48,965,965,5
ST307,parsnp,snippy,40,50,965,965,5
ST307,parsnp,snippy,41,51,965,965,5
ST307,parsnp,snippy,42,52,965,965,5
ST307,parsnp,snippy,43,53,965,965,5
ST307,parsnp,snippy,44,55,965,965,4
ST307,parsnp,snippy,45,56,965,965,4
ST307,parsnp,snippy,46,57,965,965,4
ST307,parsnp,snippy,47,58,965,965,4
ST307,parsnp,snippy,48,59,965,965,4
ST307,parsnp,snippy,49,61,965,965,4
ST307,parsnp,snippy,50,62,965,965,3
ST307,parsnp,snippy,51,63,965,965,3
ST307,parsnp,snippy,52,64,965,965,3
ST307,parsnp,snippy,53,66,965,965,3
ST307,parsnp,snippy,54,67,965,965,3
ST307,parsnp,snippy,55,68,965,965,3
ST307,parsnp,snippy,56,69,965,965,2
ST307,parsnp,snippy,57,71,965,965,2
ST307,parsnp,snippy,58,72,965,965,2
ST307,parsnp,snippy,59,73,965,965,2
ST307,parsnp,snippy,60,74,965,965,2
ST307,parsnp,snippy,61,76,965,965,2
ST307,parsnp,snippy,62,77,965,965,2
ST307,parsnp,snippy,63,78,965,965,2
ST307,parsnp,snippy,64,79,965,965,2
ST307,parsnp,snippy,65,81,965,965,2
ST307,parsnp,snippy,66,82,965,965,2
ST307,parsnp,snippy,67,83,965,965,2
ST307,parsnp,snippy,68,84,965,965,2
ST307,parsnp,snippy,69,86,965,965,2
ST307,parsnp,snippy,70,87,965,965,2
ST307,parsnp,snippy,71,88,965,965,2
ST307,parsnp,snippy,72,89,965,965,2
ST307,parsnp,snippy,73,90,965,965,2
ST307,parsnp,snippy,74,92,965,965,2
ST307,parsnp,snippy,75,93,965,965,2
ST307,parsnp,snippy,76,94,965,965,2
ST307,parsnp,snippy,77,95,965,965,2
ST307,parsnp,snippy,78,97,965,965,2
ST307,parsnp,snippy,79,98,965,965,2
ST307,parsnp,snippy,80,99,965,965,2
ST307,parsnp,snippy,81,100,965,965,2
ST307,parsnp,snippy,82,102,965,965,2
ST307,parsnp,snippy,83,103,965,965,2
ST307,parsnp,snippy,84,104,965,965,2
ST307,parsnp,snippy,85,105,965,965,2
ST307,parsnp,snippy,86,107,965,965,2
ST307,parsnp,snippy,87,108,965,965,2
ST307,parsnp,snippy,88,109,965,965,2
ST307,parsnp,snippy,89,110,965,965,2
ST307,parsnp,snippy,90,112,965,965,2
ST307,parsnp,snippy,91,113,965,965,2
ST307,parsnp,snippy,92,114,965,965,2
ST307,parsnp,snippy,93,115,965,965,2
ST307,parsnp,snippy,94,117,965,965,2
ST307,parsnp,snippy,95,118,965,965,2
ST307,parsnp,snippy,96,119,965,965,2
ST307,parsnp,snippy,97,120,965,965,2
ST307,parsnp,snippy,98,121,965,965,2
ST307,parsnp,snippy,99,123,965,965,2
ST307,parsnp,snippy,100,124,965,965,2
ST307,parsnp,subset,1,1,965,808,401
ST307,parsnp,subset,2,2,965,838,412
ST307,parsnp,subset,3,4,965,867,421
ST307,parsnp,subset,4,5,965,880,425
ST307,parsnp,subset,5,6,965,891,426
ST307,parsnp,subset,6,7,965,903,426
ST307,parsnp,subset,7,9,965,922,414
ST307,parsnp,subset,8,10,965,930,411
ST307,parsnp,subset,9,11,965,934,407
ST307,parsnp,subset,10,12,965,944,401
ST307,parsnp,subset,11,14,965,948,367
ST307,parsnp,subset,12,15,965,950,343
ST307,parsnp,subset,13,16,965,950,322
ST307,parsnp,subset,14,17,965,954,298
ST307,parsnp,subset,15,19,965,958,259
ST307,parsnp,subset,16,20,965,959,243
ST307,parsnp,subset,17,21,965,959,218
ST307,parsnp,subset,18,22,965,960,196
ST307,parsnp,subset,19,24,965,960,158
ST307,parsnp,subset,20,25,965,961,140
ST307,parsnp,subset,21,26,965,962,125
ST307,parsnp,subset,22,27,965,964,114
ST307,parsnp,subset,23,29,965,964,91
ST307,parsnp,subset,24,30,965,964,81
ST307,parsnp,subset,25,31,965,964,73
ST307,parsnp,subset,26,32,965,964,66
ST307,parsnp,subset,27,33,965,964,62
ST307,parsnp,subset,28,35,965,965,48
ST307,parsnp,subset,29,36,965,965,39
ST307,parsnp,subset,30,37,965,965,38
ST307,parsnp,subset,31,38,965,965,36
ST307,parsnp,subset,32,40,965,965,30
ST307,parsnp,subset,33,41,965,965,27
ST307,parsnp,subset,34,42,965,965,27
ST307,parsnp,subset,35,43,965,965,26
ST307,parsnp,subset,36,45,965,965,22
ST307,parsnp,subset,37,46,965,965,20
ST307,parsnp,subset,38,47,965,965,20
ST307,parsnp,subset,39,48,965,965,19
ST307,parsnp,subset,40,50,965,965,17
ST307,parsnp,subset,41,51,965,965,17
ST307,parsnp,subset,42,52,965,965,16
ST307,parsnp,subset,43,53,965,965,16
ST307,parsnp,subset,44,55,965,965,15
ST307,parsnp,subset,45,56,965,965,14
ST307,parsnp,subset,46,57,965,965,14
ST307,parsnp,subset,47,58,965,965,12
ST307,parsnp,subset,48,60,965,965,11
ST307,parsnp,subset,49,61,965,965,11
ST307,parsnp,subset,50,62,965,965,11
ST307,parsnp,subset,51,63,965,965,11
ST307,parsnp,subset,52,64,965,965,11
ST307,parsnp,subset,53,66,965,965,11
ST307,parsnp,subset,54,67,965,965,10
ST307,parsnp,subset,55,68,965,965,10
ST307,parsnp,subset,56,69,965,965,10
ST307,parsnp,subset,57,71,965,965,8
ST307,parsnp,subset,58,72,965,965,7
ST307,parsnp,subset,59,73,965,965,7
ST307,parsnp,subset,60,74,965,965,7
ST307,parsnp,subset,61,76,965,965,7
ST307,parsnp,subset,62,77,965,965,7
ST307,parsnp,subset,63,78,965,965,7
ST307,parsnp,subset,64,79,965,965,7
ST307,parsnp,subset,65,81,965,965,7
ST307,parsnp,subset,66,82,965,965,7
ST307,parsnp,subset,67,83,965,965,7
ST307,parsnp,subset,68,84,965,965,7
ST307,parsnp,subset,69,86,965,965,7
ST307,parsnp,subset,70,87,965,965,6
ST307,parsnp,subset,71,88,965,965,5
ST307,parsnp,subset,72,89,965,965,5
ST307,parsnp,subset,73,91,965,965,5
ST307,parsnp,subset,74,92,965,965,4
ST307,parsnp,subset,75,93,965,965,4
ST307,parsnp,subset,76,94,965,965,4
ST307,parsnp,subset,77,95,965,965,4
ST307,parsnp,subset,78,97,965,965,4
ST307,parsnp,subset,79,98,965,965,4
ST307,parsnp,subset,80,99,965,965,4
ST307,parsnp,subset,81,100,965,965,4
ST307,parsnp,subset,82,102,965,965,4
ST307,parsnp,subset,83,103,965,965,4
ST307,parsnp,subset,84,104,965,965,4
ST307,parsnp,subset,85,105,965,965,4
ST307,parsnp,subset,86,107,965,965,4
ST307,parsnp,subset,87,108,965,965,4
ST307,parsnp,subset,88,109,965,965,4
ST307,parsnp,subset,89,110,965,965,4
ST307,parsnp,subset,90,112,965,965,4
ST307,parsnp,subset,91,113,965,965,4
ST307,parsnp,subset,92,114,965,965,4
ST307,parsnp,subset,93,115,965,965,4
ST307,parsnp,subset,94,117,965,965,4
ST307,parsnp,subset,95,118,965,965,4
ST307,parsnp,subset,96,119,965,965,4
ST307,parsnp,subset,97,120,965,965,4
ST307,parsnp,subset,98,122,965,965,4
ST307,parsnp,subset,99,123,965,965,4
ST307,parsnp,subset,100,124,965,965,4
ST307,roarydefault,clipkit,1,4,965,694,347
ST307,roarydefault,clipkit,2,9,965,718,358
ST307,roarydefault,clipkit,3,13,965,741,368
ST307,roarydefault,clipkit,4,17,965,748,370
ST307,roarydefault,clipkit,5,21,965,753,371
ST307,roarydefault,clipkit,6,26,965,776,379
ST307,roarydefault,clipkit,7,30,965,790,381
ST307,roarydefault,clipkit,8,34,965,796,383
ST307,roarydefault,clipkit,9,38,965,804,385
ST307,roarydefault,clipkit,10,43,965,823,390
ST307,roarydefault,clipkit,11,47,965,833,392
ST307,roarydefault,clipkit,12,51,965,843,391
ST307,roarydefault,clipkit,13,55,965,846,382
ST307,roarydefault,clipkit,14,60,965,858,373
ST307,roarydefault,clipkit,15,64,965,867,361
ST307,roarydefault,clipkit,16,68,965,874,346
ST307,roarydefault,clipkit,17,72,965,890,334
ST307,roarydefault,clipkit,18,77,965,900,309
ST307,roarydefault,clipkit,19,81,965,907,292
ST307,roarydefault,clipkit,20,85,965,910,274
ST307,roarydefault,clipkit,21,89,965,919,265
ST307,roarydefault,clipkit,22,94,965,928,243
ST307,roarydefault,clipkit,23,98,965,931,228
ST307,roarydefault,clipkit,24,102,965,936,209
ST307,roarydefault,clipkit,25,106,965,941,195
ST307,roarydefault,clipkit,26,111,965,944,178
ST307,roarydefault,clipkit,27,115,965,946,167
ST307,roarydefault,clipkit,28,119,965,948,155
ST307,roarydefault,clipkit,29,123,965,948,147
ST307,roarydefault,clipkit,30,128,965,952,136
ST307,roarydefault,clipkit,31,132,965,952,130
ST307,roarydefault,clipkit,32,136,965,952,123
ST307,roarydefault,clipkit,33,140,965,952,121
ST307,roarydefault,clipkit,34,145,965,955,115
ST307,roarydefault,clipkit,35,149,965,955,113
ST307,roarydefault,clipkit,36,153,965,955,107
ST307,roarydefault,clipkit,37,158,965,957,103
ST307,roarydefault,clipkit,38,162,965,957,101
ST307,roarydefault,clipkit,39,166,965,958,96
ST307,roarydefault,clipkit,40,170,965,958,90
ST307,roarydefault,clipkit,41,175,965,958,87
ST307,roarydefault,clipkit,42,179,965,958,82
ST307,roarydefault,clipkit,43,183,965,958,79
ST307,roarydefault,clipkit,44,187,965,958,77
ST307,roarydefault,clipkit,45,192,965,959,72
ST307,roarydefault,clipkit,46,196,965,959,72
ST307,roarydefault,clipkit,47,200,965,959,69
ST307,roarydefault,clipkit,48,204,965,961,69
ST307,roarydefault,clipkit,49,209,965,961,67
ST307,roarydefault,clipkit,50,213,965,961,66
ST307,roarydefault,clipkit,51,217,965,961,64
ST307,roarydefault,clipkit,52,221,965,961,63
ST307,roarydefault,clipkit,53,226,965,962,62
ST307,roarydefault,clipkit,54,230,965,962,60
ST307,roarydefault,clipkit,55,234,965,962,56
ST307,roarydefault,clipkit,56,238,965,962,54
ST307,roarydefault,clipkit,57,243,965,962,52
ST307,roarydefault,clipkit,58,247,965,962,47
ST307,roarydefault,clipkit,59,251,965,962,47
ST307,roarydefault,clipkit,60,255,965,962,45
ST307,roarydefault,clipkit,61,260,965,964,41
ST307,roarydefault,clipkit,62,264,965,964,40
ST307,roarydefault,clipkit,63,268,965,964,38
ST307,roarydefault,clipkit,64,272,965,964,38
ST307,roarydefault,clipkit,65,277,965,964,38
ST307,roarydefault,clipkit,66,281,965,964,36
ST307,roarydefault,clipkit,67,285,965,964,34
ST307,roarydefault,clipkit,68,289,965,964,34
ST307,roarydefault,clipkit,69,294,965,964,33
ST307,roarydefault,clipkit,70,298,965,964,32
ST307,roarydefault,clipkit,71,302,965,964,32
ST307,roarydefault,clipkit,72,307,965,964,32
ST307,roarydefault,clipkit,73,311,965,964,31
ST307,roarydefault,clipkit,74,315,965,964,31
ST307,roarydefault,clipkit,75,319,965,964,30
ST307,roarydefault,clipkit,76,324,965,964,28
ST307,roarydefault,clipkit,77,328,965,964,28
ST307,roarydefault,clipkit,78,332,965,964,28
ST307,roarydefault,clipkit,79,336,965,964,28
ST307,roarydefault,clipkit,80,341,965,964,28
ST307,roarydefault,clipkit,81,345,965,964,28
ST307,roarydefault,clipkit,82,349,965,964,27
ST307,roarydefault,clipkit,83,353,965,964,27
ST307,roarydefault,clipkit,84,358,965,964,27
ST307,roarydefault,clipkit,85,362,965,964,27
ST307,roarydefault,clipkit,86,366,965,964,25
ST307,roarydefault,clipkit,87,370,965,964,25
ST307,roarydefault,clipkit,88,375,965,964,25
ST307,roarydefault,clipkit,89,379,965,964,25
ST307,roarydefault,clipkit,90,383,965,964,25
ST307,roarydefault,clipkit,91,387,965,964,25
ST307,roarydefault,clipkit,92,392,965,964,25
ST307,roarydefault,clipkit,93,396,965,964,25
ST307,roarydefault,clipkit,94,400,965,964,25
ST307,roarydefault,clipkit,95,404,965,964,25
ST307,roarydefault,clipkit,96,409,965,964,25
ST307,roarydefault,clipkit,97,413,965,964,25
ST307,roarydefault,clipkit,98,417,965,964,25
ST307,roarydefault,clipkit,99,421,965,964,25
ST307,roarydefault,clipkit,100,426,965,964,24
ST307,roarydefault,fixcore,1,4,965,706,353
ST307,roarydefault,fixcore,2,9,965,720,360
ST307,roarydefault,fixcore,3,13,965,748,372
ST307,roarydefault,fixcore,4,18,965,769,381
ST307,roarydefault,fixcore,5,22,965,781,384
ST307,roarydefault,fixcore,6,27,965,805,390
ST307,roarydefault,fixcore,7,31,965,827,398
ST307,roarydefault,fixcore,8,36,965,844,403
ST307,roarydefault,fixcore,9,40,965,853,403
ST307,roarydefault,fixcore,10,44,965,864,404
ST307,roarydefault,fixcore,11,49,965,875,398
ST307,roarydefault,fixcore,12,53,965,885,397
ST307,roarydefault,fixcore,13,58,965,892,384
ST307,roarydefault,fixcore,14,62,965,900,376
ST307,roarydefault,fixcore,15,67,965,909,355
ST307,roarydefault,fixcore,16,71,965,917,336
ST307,roarydefault,fixcore,17,75,965,925,318
ST307,roarydefault,fixcore,18,80,965,933,290
ST307,roarydefault,fixcore,19,84,965,939,265
ST307,roarydefault,fixcore,20,89,965,943,240
ST307,roarydefault,fixcore,21,93,965,945,215
ST307,roarydefault,fixcore,22,98,965,945,189
ST307,roarydefault,fixcore,23,102,965,948,174
ST307,roarydefault,fixcore,24,107,965,952,148
ST307,roarydefault,fixcore,25,111,965,953,134
ST307,roarydefault,fixcore,26,115,965,954,123
ST307,roarydefault,fixcore,27,120,965,955,112
ST307,roarydefault,fixcore,28,124,965,955,107
ST307,roarydefault,fixcore,29,129,965,957,95
ST307,roarydefault,fixcore,30,133,965,957,88
ST307,roarydefault,fixcore,31,138,965,958,83
ST307,roarydefault,fixcore,32,142,965,958,76
ST307,roarydefault,fixcore,33,146,965,958,74
ST307,roarydefault,fixcore,34,151,965,958,71
ST307,roarydefault,fixcore,35,155,965,958,69
ST307,roarydefault,fixcore,36,160,965,960,67
ST307,roarydefault,fixcore,37,164,965,960,66
ST307,roarydefault,fixcore,38,169,965,960,63
ST307,roarydefault,fixcore,39,173,965,960,62
ST307,roarydefault,fixcore,40,178,965,960,60
ST307,roarydefault,fixcore,41,182,965,960,56
ST307,roarydefault,fixcore,42,186,965,960,55
ST307,roarydefault,fixcore,43,191,965,960,54
ST307,roarydefault,fixcore,44,195,965,960,53
ST307,roarydefault,fixcore,45,200,965,960,52
ST307,roarydefault,fixcore,46,204,965,960,52
ST307,roarydefault,fixcore,47,209,965,960,52
ST307,roarydefault,fixcore,48,213,965,960,51
ST307,roarydefault,fixcore,49,217,965,960,50
ST307,roarydefault,fixcore,50,222,965,961,48
ST307,roarydefault,fixcore,51,226,965,961,47
ST307,roarydefault,fixcore,52,231,965,961,43
ST307,roarydefault,fixcore,53,235,965,961,43
ST307,roarydefault,fixcore,54,240,965,962,40
ST307,roarydefault,fixcore,55,244,965,963,37
ST307,roarydefault,fixcore,56,249,965,963,32
ST307,roarydefault,fixcore,57,253,965,963,30
ST307,roarydefault,fixcore,58,257,965,963,30
ST307,roarydefault,fixcore,59,262,965,964,28
ST307,roarydefault,fixcore,60,266,965,964,26
ST307,roarydefault,fixcore,61,271,965,964,26
ST307,roarydefault,fixcore,62,275,965,964,26
ST307,roarydefault,fixcore,63,280,965,964,24
ST307,roarydefault,fixcore,64,284,965,964,24
ST307,roarydefault,fixcore,65,289,965,964,23
ST307,roarydefault,fixcore,66,293,965,964,23
ST307,roarydefault,fixcore,67,297,965,964,23
ST307,roarydefault,fixcore,68,302,965,964,22
ST307,roarydefault,fixcore,69,306,965,964,22
ST307,roarydefault,fixcore,70,311,965,964,22
ST307,roarydefault,fixcore,71,315,965,964,20
ST307,roarydefault,fixcore,72,320,965,964,19
ST307,roarydefault,fixcore,73,324,965,964,19
ST307,roarydefault,fixcore,74,328,965,964,18
ST307,roarydefault,fixcore,75,333,965,964,18
ST307,roarydefault,fixcore,76,337,965,964,17
ST307,roarydefault,fixcore,77,342,965,964,17
ST307,roarydefault,fixcore,78,346,965,964,17
ST307,roarydefault,fixcore,79,351,965,964,16
ST307,roarydefault,fixcore,80,355,965,964,16
ST307,roarydefault,fixcore,81,360,965,964,16
ST307,roarydefault,fixcore,82,364,965,964,16
ST307,roarydefault,fixcore,83,368,965,964,16
ST307,roarydefault,fixcore,84,373,965,964,16
ST307,roarydefault,fixcore,85,377,965,964,16
ST307,roarydefault,fixcore,86,382,965,964,16
ST307,roarydefault,fixcore,87,386,965,964,16
ST307,roarydefault,fixcore,88,391,965,964,16
ST307,roarydefault,fixcore,89,395,965,964,16
ST307,roarydefault,fixcore,90,399,965,964,15
ST307,roarydefault,fixcore,91,404,965,964,15
ST307,roarydefault,fixcore,92,408,965,964,15
ST307,roarydefault,fixcore,93,413,965,964,15
ST307,roarydefault,fixcore,94,417,965,964,14
ST307,roarydefault,fixcore,95,422,965,964,14
ST307,roarydefault,fixcore,96,426,965,964,14
ST307,roarydefault,fixcore,97,431,965,964,14
ST307,roarydefault,fixcore,98,435,965,964,14
ST307,roarydefault,fixcore,99,439,965,964,14
ST307,roarydefault,fixcore,100,444,965,964,13
ST307,roarydefault,hmmcleaner,1,4,965,708,354
ST307,roarydefault,hmmcleaner,2,9,965,728,363
ST307,roarydefault,hmmcleaner,3,13,965,742,369
ST307,roarydefault,hmmcleaner,4,18,965,774,381
ST307,roarydefault,hmmcleaner,5,22,965,789,385
ST307,roarydefault,hmmcleaner,6,27,965,809,389
ST307,roarydefault,hmmcleaner,7,31,965,819,392
ST307,roarydefault,hmmcleaner,8,36,965,839,396
ST307,roarydefault,hmmcleaner,9,40,965,846,396
ST307,roarydefault,hmmcleaner,10,45,965,853,393
ST307,roarydefault,hmmcleaner,11,49,965,865,395
ST307,roarydefault,hmmcleaner,12,53,965,875,390
ST307,roarydefault,hmmcleaner,13,58,965,883,386
ST307,roarydefault,hmmcleaner,14,62,965,891,375
ST307,roarydefault,hmmcleaner,15,67,965,901,358
ST307,roarydefault,hmmcleaner,16,71,965,914,345
ST307,roarydefault,hmmcleaner,17,76,965,922,321
ST307,roarydefault,hmmcleaner,18,80,965,927,297
